Texto ClaroF	Texto Cifrado||21C00B834733D6C41C59026117AB3CD1 
6B91465D0EA2BAD7	4C2AA7563E107F9C
5D9880C2472D708F	96373D359F2C0674
7838E0CA5E2E2B6F	2B1B100E7C8ACB46
2925B4B76A7B6F7B	B4680CEF97839A3C
4DD42ADA24497621	3A55CB16248E9248
52EA83232247995C	20EB24FBAEE2F2B9
0AA5789975908A44	2E866FC146ADF188
6465B2A850B46716	EEBA9878EC85F15A
73DBFEBE7031A75E	D3E2C248A706EF61
4BE345DD35FFD717	694D3F3CE25DBF35
2F8242B310E90E23	084DB80D21452689
349F24813C15AC24	A4E290BC71600126
32D88E4D27667B4F	48ADCE327F868477
392993BE58A2BC43	4DF2AAA7665616DA
23F6002B6B85197E	BD18D00616A761AD
6F4CD6571D8C22D7	78AE6A10C8371360
5B436068246E7AA7	3D986B725BF6D72D
51367CA050301607	D44A2FE75C603D28
04F64EB246A88AA9	26B7F81AA27F93EC
6327817C36A626BF	733E526E90B4F0C1
5639E1A0720BFB99	6F3268818B3EB3F7
70B3344D052EE509	0148838ABD5A2BB8
49BEB487073E30E4	C17A2F9C793B8C1D
03FBCC73082B9410	496B3EA1558456FD
6505AAA057052230	93CAF55FCE48C562
1207A9F23526581D	01ACFEF3F49A8612
6862F32D384B44E5	A063CAD338EBF51F
559833427B4D5DF4	D9B7B01F599135CC
14537D6A754EC492	4447A36A10B02260
064B8969492A4FB9	20C57089D827D89F
78D82035352AB58E	68AC8789F060904C
06F598E766096942	D367F83DA30AF497
73DDA0635B4CFF02	D8E35E071F3361D2
1BFA0B223CF0F387	7EF67BF54A40B836
6F04435200DFF56F	66971E869CBB7CAA
6F6A4ADB2B58A902	C5BE6FEF31C581AB
49BFD88952213032	440F1F96F8E90775
00E34CBE4AC34E66	6D6B15892E818F34
5C5030E214B974C7	F4CE4BFBFA231D5C
1BA1BF72181FE38A	6DBF8BF200DFE0A4
55938565481AD5C7	61DF0A6668FFEFC1
59C920CC23885F21	2D735DC044BB3DC8
4E1D81C073318C50	5D9A376C87E752D8
39F31345057634BC	D7C484A4F8AA06C6
13802571421A27B7	FDF7B4F3BA7BACFC
43258148534AC068	3145862D3A43B43D
509E16903ADB7149	B00D8FEF893812F2
1CEA8DCF6B041FDD	AE9CF4D6C2E02516
5BC81D0E2EEBB135	F1BB1D7ED7AD09FF
73BF26A30A81D2B3	9AA2C629ED60DAC4
512FEB2820F7B8BC	175F1CE760B22C85
67814F8C5A8DA56A	DFD88E7BD3E988CB
096700984957FFFA	2318E4EBDDCB0C47
30669BB420785F3F	104459EAB7408C41
3EB531C069D55469	3C504F168C2CD8B0
3498EFC724A60CCB	1B3D49649682896B
1191F63905BC2132	AAA229BE995E945A
02275C8F662DB163	CCC2AB6F02967FB8
41D90EFD116725D1	11ED07E8A49ECA21
0AE3C5446FABF8F1	6611A3F6D38D8E8F
0364CF7E4F725AEF	C047D6BEB276A09F
5CB029A8317F0422	1B6A2845A55BAD7E
09E86D917A714FAB	A5631BA7A837CBCA
2525A25A49C5D5C3	3587D01708040713
5B551B0B30629E05	FD1A32E4999C3059
1A747314532F339D	068D2B79895FEE8C
3FE5B31501504879	2E62BB3BD85118C8
3DC6009B1251DFCC	EF57349F95B8F448
3D3BD37922B8CC57	0330DF3E1C8339D3
126F7590538F4A64	F5119A5934F7C4A4
645D16171B55737B	8AF2426F19ABCF18
07109E42540602AD	E0D9EB2E9C5AE039
5699D6F30DEF17F0	41CE2B9CCE76CF49
4C0C94B54DF71E14	F0C9896F06B83179
1AD7DB09516D39A3	B96031874A2AC96F
59E326184FDA1FC2	12A45F323DDF9262
795B22824E36C30C	1A42AEDCAEBB4DFF
6D3F70F16010163F	03F228EF4EA91420
4024B35E297C0138	7671869DB602A69A
0C3418CF3048C44B	ACAE8BA0E0FFCC61
794F30B03E05B108	1051633ED5CFDE64
67A9A407324FFCBC	46A89BA6AE3224EC
2159B4720855B979	6839C9208BBF971B
3403BB3560F7AF40	B831FE7935750C47
2512C47C7321BBE7	2D60DD6C940A899F
2BB775BE1993235E	70F0296858E1A93A
0AF6FD705D78C9AF	53DA757A0FD46EFD
2501301A70FD0DF0	99210233F642288F
759E418368DF3BC8	587DEEA3B1CCE453
17CDFD4254AE0443	EF6A71EBD6355F18
6C99F6236FEEAB88	D0D9A385C8BED9EA
1E3FA72164F5770A	569FB5BDCDD8C243
2F5A654E57B0FC2B	50314AC042DAA96A
247B98072E3A0647	A62FE10C5626F884
637237065F7A9DEB	12668D2A49DC40C3
6B15E045693708EF	63397815BD7C83DD
1C2BB8E07A768892	B6ACD6C049192631
7C00680D7EAF6D14	D779D02F76CFB4FF
2F227D06013E2D17	1D0D2F15503B2A4D
190241A4632382CF	31F077C555A0D20F
306116E23625683E	4910837389FA6C8F
51DEDA377DC87ADE	007931A528BC2C8F
74FAC5557BB18B72	031B69EC744AE616
453A28CF6D4D518A	FCC9D6FFD9B3FAEB
6F24731541FFA0B4	57F3527CB9CDD224
758FAB452B357B4F	CA86632ADD330157
443295B25501FC18	0F6FF428FBDB918A
754DB741413A4891	1876B7124E3EFA54
5972490B5E199F0D	0E9E903410CDDC2B
64193EBE35665F49	477E0F6D9DD1BCA4
53F9CD0235026960	3DFE75976EF0EE5C
315438D0105DF8FD	0010683EA511A0A1
0985B2702885DBF2	2E5E4D1B003C19EE
6C2B01A67B7970C4	F813619A90278153
61DA933054F56680	2DBBA5727FEEC5D6
3B1C89134E6B5CB6	E88CBA388B7A9168
6A93D8F210882E88	2DD91D6C3D687A40
5CA6EB32529B4F23	4F156F844D5C4AF4
5268AD3356431989	8AD785F453218095
4F419D9D5CD2D711	AF3EDEC29CE85C4E
1625CCB30BA20721	4BCEE86734EA6606
3A820D7E3043E934	DDB217A1C24F09D9
3A836DAD0A9596DE	5EE0583BF880FF55
62E3CE3F59F9BCD1	D64D18F245ED6383
1ADB6B7D3B6DE951	630FF114924AAE86
2CF0E3527ADC338A	CA8B34522B0DB383
0EBBE80A527EF014	FF9A9354E6F71BDB
0BC3DB5C67767B0C	E2A99D764049C25E
138885E5680E8767	02235011F1772551
11DBB0906E24C718	54D071BEEE5AFC80
308B31260247CEB0	D190DCF946E113AB
385285FB31DA3EA0	E0036B5EADF8441D
6F4593F140F3EC49	16345428149D42BB
4E1DCDEF06BB2DFA	BD07CA92B134C2E9
6AC77B894E7F9623	17712CA38D25431E
1A59FC1809B5992C	77CF0B439DDC2072
715B1CAE14B81DA6	09D301BB1B32CF61
43A287EA63893656	55666884FEFD4EDF
454E7B27237760FD	1625CB55F62BFA91
7280943B5783E837	982AAD410C914AE7
15029FC45F4707A2	B662ABBD2A8ED10B
30464D8C578D3B16	56ED963CBC02FB6C
79224E413B3FCB88	BEE8A2A385A17CB3
594B6C1B66A68E69	1BEB5D21E04D237A
40CFC42508567A61	87AC9343B1851567
657C7A8D4F51F308	1874B12B5CB8D0B7
0D2ABAE770549A71	705E9815A84F3E5F
4267AA5423DF92DB	1864915130300FFB
2B227A436488DAD4	4DF86C1772740104
54D6C7DC60DB6807	EF35A013FED65B93
648AD53E56B60D03	94AFAF61A09A782A
4A106C6E7C3ECFBE	FEDEEFC305327360
7FB902AB4B5E6A0F	F776885A6467E510
238525717A5D2FEE	B78688F856761236
7BF5F1044FA27D30	3B84B3CB6441EE2A
34C9032878EE522A	2244AFBD11510733
6654816C35FD0DF0	839C5385A202F6D2
789E2340561C7C9D	B6CEBCED173FD1CC
683953950B9E90A8	9E292AC0E9B61CE7
572B0B8D4B0382B0	C87443C023DBE0A7
5379174932E7E46F	1D6331058468D2C5
16464D85618B622F	A63B11D33A30E371
05DB2DB17894C277	FD139FC5E1DF0077
6E6B507947707091	A27AF50A5F759A4C
26EE643B6CF67174	D77FA7DC6C7A0D2F
2792AE8F0F024295	23090ED4A46D2500
5D614BE51EBDD748	56A2606187847507
4180C7BC6DB9293C	FD846577DE6D0259
17425A6B053E32BB	A8CDAD89F8058A49
367495AD200EACC9	0B4D486880BB9A9D
2371D0900533B01E	B43F218034A464A3
046F843D3552C311	F227F0C2E70DDBBE
4C84AC701A55144F	84204D8D821B3799
47A85C0A7E32B946	9B4D1D9C725EA80F
3421E3641CD7D4F9	504A642EF12AEC4D
1DDF363A29612928	56141329BCEB8EA1
29D5165164AC354B	4E0F0DAA6FC124A7
65DF028F14212E89	FC3DBEF879EE1221
0E762EB270F3AF88	83E187B4D495E54A
0E8943A755B89065	D5E1C43165EEC2CE
481002DA132B5B2C	EAEA5E15700916EA
036EAF8957C64D21	2599C1ED06C25D98
1BF1DE8C2449C7A9	087DC0FC39B8C9F5
67D33ADB5CBD351D	C5516EC46BF003B8
09EA327C6E986FF9	570AAB5ED0BA7F76
59DF7D285F91FB30	07062A1F9DF764D8
69023D5412088BA8	1ECF1597BEF5EDA4
6F08CBD72A7EC934	B8A5DCFA179AB83E
69CB8AB732002AA4	4302543EE684EF68
28EF8EA1077D0106	A43B6E31462D1BDF
1FCE34C11AE97B37	414A9D5F121EDA29
569865AE2F3BAEEC	E73CCC8B3AF05D4C
7759202D7C4FA791	2E8512064D5973B0
5182605946839CDD	75A79CC8C4D93EB4
6AAF95552D75362B	E4CFD6F721F5D114
6A37585D578A7825	908DAEE56F63EA8C
43D5F20913054FAA	E8BBC00A431C6FBD
41B12BA756A902A2	730A82C89DAC4529
71EC06203E86594E	119C810AC0512269
66512FF35C232EFF	BA0DD3E3542BD57C
09E2969B7B0D9F2E	8AB33BD46E747BB1
3B4DC41F6E86EDA3	878650FD196BA582
5C5BA10503A87EA2	1724B8462745544F
2B11BF8E1A3719B9	606C7B7EE1650993
1779CE213DCBE491	82D90D52B1073A42
150B0B490811F06A	58ED29904E8F8E9F
51BEC3494307178C	4C01DDCF6F4BDAF2
069B0AB52CDBF476	739195608CD8927A
1C8E85FC50FE7209	B3B793816C74402F
70F0D669538CC16C	5388FC1212FBF467
3DEEC44E0699FCA6	A6D4C963D6E23537
6799F9AC2DD6C057	E31A9FD1FF6BB78B
6DEDA7430D805817	83DB2BEA7153CAA9
651754ED5EC8C774	1E7E33FEFEDF88FA
4F9EC1493FA3C875	DEB5E743A59EC2DB
19BD99F76EC73454	6225889F93181B70
583CAF9D782D99AC	5046A6544CBDCF5B
79C428D73D5579B5	DF4A0003B13371B1
36A979883069EBC1	E4F1FE5326ED3F1F
79F4E4BB3CD4EF8A	F70DF7DB43F34C94
3FBA6C39681732DE	2EC371E74562C5EF
4B0CC23532A24C11	1F02A2B2DBBCAC1D
3D300A0F1CE47E2B	4036ED71F4E9C892
5D1747DE236F6F91	2E760777F979857E
6905AAC3730E1E12	722DE79FA77CCF16
23D86AC15548B749	EFEE1830DF7E7063
18F9455D1538E97A	9ADCA37C04EDF072
4B6853782E4011F5	CC7BC9A6BEE9D675
705B038B6745D44D	49691EBEB402C83D
1975403360C9E153	B4DA9EA4850CC68D
65E841C973372763	7479F119DD3D9CDD
29FB0FAD21C23C63	F4569EB50DC3407C
570A98E578BC0F07	48955CF4D349EFBB
027ED27E542D4F79	E1A35D9CAC19AC42
6ABCBC1B0CE1C75C	6E1BE0C3F63A1696
3AE76F9F30514DEF	DBD1BC87EE458413
29D39EB104578BEB	ACB4FB65B4ABB4EE
0FA2F38713222C16	B51A748F3327E182
287C622A7E10C829	7E1CF51E77F0E718
7FC53C676E00CFB9	C71BCF8764A37895
